longitude,latitude,population,median_income,ocean_proximity,land_value
-122.14,37.67,641.0,4.0682,NEAR BAY,243288.0
-118.49,34.05,415.0,7.0285,<1H OCEAN,620001.24
-122.2,37.48,652.0,5.1654,NEAR BAY,289664.0
-118.59,34.21,895.0,5.0462,<1H OCEAN,282348.0
-118.14,34.17,2073.0,2.3062,<1H OCEAN,195920.0
-118.4,33.87,1352.0,5.0976,<1H OCEAN,582552.0
-122.45,37.77,1269.0,3.575,NEAR BAY,620001.24
-116.96,32.8,2612.0,1.3291,<1H OCEAN,149792.0
-118.39,34.01,2101.0,3.9688,<1H OCEAN,440324.0
-117.25,33.12,3335.0,5.311,NEAR OCEAN,317192.0
-118.01,34.12,922.0,3.94,INLAND,345216.0
-122.1,37.68,691.0,3.4032,NEAR BAY,244156.0
-117.44,33.94,903.0,4.1776,INLAND,147188.0
-120.34,38.25,997.0,2.9821,INLAND,138260.0
-118.37,34.14,2138.0,3.5714,<1H OCEAN,245396.0
-122.16,38.05,926.0,4.6776,NEAR BAY,258292.0
-118.34,33.93,1281.0,2.2976,<1H OCEAN,193068.0
-118.33,34.17,1118.0,4.2396,<1H OCEAN,303924.0
-118.13,34.01,736.0,2.7083,<1H OCEAN,200632.0
-121.28,38.77,1738.0,5.8718,INLAND,249736.0
-118.96,36.49,636.0,1.742,INLAND,147312.0
-116.88,33.02,1818.0,5.2596,<1H OCEAN,212660.0
-121.8,37.7,2474.0,4.7361,INLAND,268832.0
-122.29,37.9,576.0,3.3333,NEAR BAY,343232.0
-120.41,34.88,1678.0,5.0639,<1H OCEAN,250108.0
-117.95,33.69,817.0,4.875,<1H OCEAN,285696.0
-120.85,37.78,303.0,2.2679,INLAND,88412.0
-118.18,33.99,1157.0,1.6341,<1H OCEAN,200632.0
-118.11,33.8,810.0,4.3897,<1H OCEAN,291400.0
-118.28,33.79,1668.0,3.3009,<1H OCEAN,208320.0
-118.43,33.86,162.0,7.1264,NEAR OCEAN,620001.24
-120.3,37.99,984.0,2.517,INLAND,190340.0
-117.83,33.8,1095.0,3.8681,<1H OCEAN,243040.0
-118.07,33.9,1849.0,3.8846,<1H OCEAN,203484.0
-117.94,33.8,1500.0,4.9429,<1H OCEAN,315952.0
-120.95,36.47,618.0,3.2292,<1H OCEAN,279000.0
-122.08,37.71,1004.0,5.4639,NEAR BAY,295864.0
-117.93,34.01,1757.0,4.2266,<1H OCEAN,190712.0
-117.92,33.76,662.0,2.8438,<1H OCEAN,216132.0
-122.05,37.96,1154.0,3.8456,NEAR BAY,198152.0
-122.35,37.96,1139.0,2.0353,NEAR BAY,140864.0
-119.69,36.69,836.0,2.1563,INLAND,109492.0
-121.44,38.6,1240.0,2.8231,INLAND,170500.0
-117.32,33.96,1363.0,3.7585,INLAND,179180.0
-117.63,34.11,1404.0,4.2969,INLAND,205344.0
-122.1,37.96,569.0,6.3699,NEAR BAY,292020.0
-121.94,37.42,1910.0,4.7049,<1H OCEAN,139500.0
-118.24,33.96,1765.0,1.7778,<1H OCEAN,136276.0
-121.97,37.35,926.0,4.2273,<1H OCEAN,334676.0
-120.43,34.95,692.0,3.6815,<1H OCEAN,225432.0
-117.84,33.76,196.0,3.6806,<1H OCEAN,272056.0
-121.76,37.68,1189.0,4.2361,INLAND,220100.0
-122.41,37.74,148.0,3.6687,NEAR BAY,415400.0
-120.01,38.92,485.0,1.7188,INLAND,119164.0
-122.44,37.8,1029.0,5.2539,NEAR BAY,620001.24
-117.72,33.49,1129.0,5.7281,<1H OCEAN,620001.24
-118.26,33.78,1723.0,2.0458,NEAR OCEAN,216380.0
-121.83,37.21,1259.0,7.7738,<1H OCEAN,480500.0
-115.48,32.68,2097.0,2.3319,INLAND,113088.0
-117.75,34.09,1672.0,4.2143,INLAND,182156.0
-122.06,37.63,841.0,3.3611,NEAR BAY,209808.0
-117.93,33.88,967.0,7.2893,<1H OCEAN,363940.0
-118.32,34.04,1140.0,2.2554,<1H OCEAN,204600.0
-117.28,34.15,815.0,3.1765,INLAND,167400.0
-118.01,33.95,774.0,5.0861,<1H OCEAN,367908.0
-122.0,37.98,237.0,4.525,INLAND,200012.0
-118.05,34.04,1098.0,4.2917,<1H OCEAN,199888.0
-117.76,34.05,4711.0,2.3859,INLAND,144088.0
-124.18,40.78,950.0,2.1607,NEAR OCEAN,83080.0
-117.74,33.51,612.0,7.8239,<1H OCEAN,620001.24
-118.31,36.94,861.0,2.325,INLAND,99944.0
-120.44,34.95,2601.0,2.2743,<1H OCEAN,131936.0
-117.06,33.17,2844.0,4.4477,<1H OCEAN,216752.0
-122.49,37.73,742.0,5.6204,NEAR OCEAN,503688.0
-122.18,37.75,651.0,1.712,NEAR BAY,101804.0
-117.38,34.07,910.0,4.9091,INLAND,151776.0
-122.0,38.03,1235.0,6.0424,INLAND,205716.0
-118.31,33.79,711.0,3.3958,<1H OCEAN,310000.0
-121.79,36.93,1856.0,3.1815,<1H OCEAN,234484.0
-117.97,34.1,1600.0,2.9712,INLAND,178436.0
-118.29,33.74,905.0,2.75,NEAR OCEAN,295492.0
-117.31,34.41,1639.0,1.5288,INLAND,128216.0
-118.41,33.92,590.0,5.2338,<1H OCEAN,443920.0
-118.32,34.06,578.0,5.7393,<1H OCEAN,620001.24
-121.37,38.64,133.0,4.6111,INLAND,172732.0
-122.27,37.87,862.0,1.7778,NEAR BAY,333312.0
-121.02,37.65,1996.0,3.0645,INLAND,131440.0
-117.97,34.07,1573.0,3.2,<1H OCEAN,194804.0
-122.34,37.94,936.0,2.7391,NEAR BAY,173972.0
-122.13,38.0,1206.0,2.5481,NEAR BAY,186992.0
-116.51,34.45,2330.0,1.3811,INLAND,63612.0
-118.15,34.15,698.0,2.3654,<1H OCEAN,170500.0
-118.13,33.89,361.0,5.0395,<1H OCEAN,279992.0
-121.35,38.66,1694.0,2.7011,INLAND,162068.0
-121.92,37.33,841.0,5.5259,<1H OCEAN,366792.0
-121.52,38.58,508.0,1.642,INLAND,40300.0
-118.29,33.72,1103.0,3.274,NEAR OCEAN,315332.0
-119.21,34.26,1582.0,4.2448,NEAR OCEAN,195052.0
-118.11,34.19,620.0,9.532,INLAND,599292.0
-120.64,34.97,1911.0,2.4318,NEAR OCEAN,106764.0
-122.61,37.99,3108.0,4.4375,NEAR OCEAN,359104.0
-120.51,36.55,1274.0,1.9417,INLAND,48112.0
-117.18,32.8,1022.0,3.8542,NEAR OCEAN,246140.0
-121.84,38.13,212.0,4.2813,INLAND,100812.0
-117.96,34.14,619.0,3.9464,INLAND,222704.0
-117.45,33.92,1840.0,2.2548,INLAND,140492.0
-121.92,37.36,158.0,3.1563,<1H OCEAN,170500.0
-118.04,33.98,1158.0,1.9688,<1H OCEAN,205344.0
-120.43,34.86,874.0,3.8203,<1H OCEAN,175460.0
-121.05,37.65,1760.0,4.5701,INLAND,181536.0
-119.19,34.23,2415.0,4.5,NEAR OCEAN,290532.0
-121.51,36.86,602.0,2.625,INLAND,260400.0
-122.25,40.17,846.0,1.8077,INLAND,67084.0
-118.85,35.23,1222.0,1.7656,INLAND,84320.0
-117.9,33.66,841.0,3.6042,<1H OCEAN,280240.0
-118.3,34.16,2401.0,2.8342,<1H OCEAN,318432.0
-118.08,34.09,2316.0,3.7066,<1H OCEAN,256432.0
-118.33,33.99,1041.0,2.8542,<1H OCEAN,156860.0
-121.28,38.17,744.0,4.0924,INLAND,302808.0
-122.14,37.45,700.0,8.7051,NEAR BAY,620001.24
-117.7,34.0,2711.0,5.7021,INLAND,239444.0
-117.26,32.81,577.0,2.3284,NEAR OCEAN,360344.0
-117.1,32.57,1221.0,4.3601,NEAR OCEAN,179676.0
-122.29,37.91,748.0,4.0536,NEAR BAY,324880.0
-122.06,37.3,1947.0,10.7326,<1H OCEAN,620001.24
-122.26,37.77,411.0,3.3571,NEAR BAY,502696.0
-122.08,37.94,943.0,4.725,NEAR BAY,287804.0
-119.6,36.57,1205.0,1.8333,INLAND,84692.0
-122.43,37.79,1319.0,4.3986,NEAR BAY,620001.24
-117.79,33.55,1915.0,3.821,<1H OCEAN,560604.0
-122.69,38.34,1526.0,3.733,<1H OCEAN,202740.0
-117.43,34.09,1621.0,2.7437,INLAND,149048.0
-118.42,34.17,914.0,6.1359,<1H OCEAN,446028.0
-117.33,34.09,1681.0,2.9292,INLAND,104780.0
-117.99,34.18,1063.0,6.5254,INLAND,452600.0
-115.84,33.49,637.0,2.0347,INLAND,85436.0
-118.37,33.84,819.0,6.7105,<1H OCEAN,420360.0
-122.31,37.57,1193.0,4.6371,NEAR OCEAN,336164.0
-118.22,34.04,2468.0,1.5163,<1H OCEAN,142600.0
-118.02,33.93,1218.0,4.1312,<1H OCEAN,240312.0
-122.29,37.76,1243.0,5.1702,NEAR BAY,329096.0
-121.83,37.27,2595.0,4.5615,<1H OCEAN,350424.0
-122.82,38.4,1054.0,3.8846,<1H OCEAN,267716.0
-120.85,35.38,1481.0,2.3075,NEAR OCEAN,228408.0
-117.79,34.1,1024.0,3.5192,INLAND,236220.0
-119.33,36.21,1238.0,2.6083,INLAND,83080.0
-122.49,37.75,979.0,3.9205,NEAR OCEAN,395684.0
-118.71,34.28,1773.0,4.6528,<1H OCEAN,231384.0
-117.8,33.89,1278.0,7.0217,<1H OCEAN,443796.0
-117.07,33.0,3775.0,4.955,<1H OCEAN,299460.0
-121.55,38.5,2036.0,5.7621,INLAND,253704.0
-120.47,34.64,1427.0,3.071,NEAR OCEAN,149296.0
-118.36,33.94,1309.0,3.4063,<1H OCEAN,188852.0
-117.69,33.47,1728.0,3.668,<1H OCEAN,302312.0
-118.44,34.04,1535.0,3.0714,<1H OCEAN,431272.0
-118.31,34.02,1227.0,1.6851,<1H OCEAN,134912.0
-121.95,37.74,2653.0,6.2631,<1H OCEAN,329840.0
-121.32,38.67,1605.0,3.1382,INLAND,113584.0
-122.21,37.43,324.0,9.7796,NEAR OCEAN,620001.24
-118.51,34.25,1514.0,8.8612,<1H OCEAN,620001.24
-120.99,39.13,285.0,3.6434,INLAND,192696.0
-117.96,33.92,1654.0,3.2158,<1H OCEAN,266600.0
-122.66,38.44,2614.0,4.3657,<1H OCEAN,267716.0
-121.45,37.75,2360.0,4.6173,INLAND,204352.0
-116.93,33.74,1693.0,3.6806,INLAND,139872.0
-121.02,37.09,560.0,2.0216,INLAND,139500.0
-117.95,33.63,2688.0,3.9917,<1H OCEAN,336784.0
-118.51,34.29,525.0,6.4171,<1H OCEAN,395932.0
-117.92,33.72,1520.0,5.5501,<1H OCEAN,340008.0
-122.41,37.73,1703.0,3.4231,NEAR BAY,285448.0
-121.67,39.18,1125.0,3.3958,INLAND,117304.0
-117.41,33.94,911.0,2.87,INLAND,145824.0
-122.09,37.39,1029.0,3.7318,NEAR BAY,406348.0
-118.24,34.22,926.0,4.1523,<1H OCEAN,312480.0
-116.62,34.23,1586.0,1.6136,INLAND,83576.0
-122.27,37.88,1152.0,2.52,NEAR BAY,344472.0
-122.51,37.99,1541.0,5.5791,NEAR BAY,537292.0
-122.56,37.91,755.0,7.1924,NEAR BAY,620001.24
-120.65,36.98,1548.0,1.7188,INLAND,61380.0
-120.06,39.25,584.0,3.01,INLAND,202740.0
-122.17,37.45,766.0,4.4531,NEAR BAY,620001.24
-118.3,34.09,3953.0,1.8156,<1H OCEAN,271312.0
-122.39,37.6,1225.0,2.56,NEAR OCEAN,338644.0
-118.28,33.99,2446.0,1.275,<1H OCEAN,121892.0
-116.38,34.1,841.0,4.1458,INLAND,144212.0
-122.48,37.68,2296.0,5.5647,NEAR OCEAN,333188.0
-118.07,34.1,543.0,3.2361,<1H OCEAN,232500.0
-118.37,33.97,2725.0,3.3889,<1H OCEAN,354268.0
-121.93,37.13,511.0,5.7415,<1H OCEAN,494140.0
-119.35,36.2,1487.0,1.7462,INLAND,63364.0
-122.75,38.46,2566.0,3.0147,<1H OCEAN,177072.0
-122.25,38.1,817.0,2.1411,NEAR BAY,120528.0
-118.23,33.98,2160.0,2.2059,<1H OCEAN,186000.0
-122.08,39.25,120.0,3.017,INLAND,139500.0
-117.24,32.98,2607.0,7.6348,NEAR OCEAN,417880.0
-118.03,34.14,721.0,4.7308,INLAND,436728.0
-123.15,39.31,424.0,2.8833,INLAND,191208.0
-118.15,34.14,361.0,1.625,<1H OCEAN,232500.0
-122.2,37.83,542.0,8.401,NEAR BAY,435488.0
-117.99,33.83,1749.0,3.2539,<1H OCEAN,246760.0
-117.98,33.67,2493.0,5.8252,<1H OCEAN,328228.0
-117.4,33.76,973.0,4.4875,INLAND,308884.0
-117.08,33.11,1556.0,2.2,<1H OCEAN,158348.0
-118.06,34.0,2597.0,3.9243,<1H OCEAN,272552.0
-118.13,33.94,373.0,3.5481,<1H OCEAN,328600.0
-122.27,37.89,975.0,8.8342,NEAR BAY,533820.0
-121.89,37.67,1181.0,6.0604,INLAND,307396.0
-118.01,33.84,2354.0,5.1775,<1H OCEAN,264616.0
-118.95,34.17,1039.0,7.6016,<1H OCEAN,427676.0
-118.28,33.97,1978.0,1.375,<1H OCEAN,124000.0
-118.98,35.36,933.0,1.6981,INLAND,61256.0
-122.05,37.68,1019.0,6.1104,NEAR BAY,298468.0
-119.05,35.32,3525.0,3.4827,INLAND,116064.0
-119.06,34.36,902.0,2.4185,<1H OCEAN,235476.0
-118.1,34.09,829.0,4.875,<1H OCEAN,281852.0
-121.32,38.26,3077.0,4.1179,INLAND,166904.0
-118.23,33.88,763.0,2.6719,<1H OCEAN,136152.0
-122.18,37.77,396.0,2.0786,NEAR BAY,120900.0
-123.35,40.99,47.0,1.125,INLAND,81840.0
-121.4,38.56,838.0,7.143,INLAND,406472.0
-118.05,33.92,2170.0,3.2371,<1H OCEAN,191828.0
-118.03,34.14,2338.0,3.0727,INLAND,300824.0
-117.67,33.6,565.0,7.2592,<1H OCEAN,390352.0
-122.04,37.97,631.0,2.3152,NEAR BAY,174344.0
-117.06,32.6,1095.0,2.4191,NEAR OCEAN,133052.0
-116.26,33.72,3208.0,3.1086,INLAND,131192.0
-118.32,34.17,1202.0,3.5875,<1H OCEAN,310000.0
-121.98,37.26,1178.0,4.6654,<1H OCEAN,422468.0
-119.55,36.37,1002.0,3.0375,INLAND,156612.0
-119.69,35.62,1345.0,2.1186,INLAND,58900.0
-122.51,37.97,2100.0,3.2462,NEAR BAY,408456.0
-119.09,36.42,966.0,2.0,INLAND,65100.0
-117.2,33.58,9419.0,4.5936,<1H OCEAN,216132.0
-122.46,37.76,1186.0,3.4531,NEAR BAY,513732.0
-118.38,33.88,561.0,5.2999,<1H OCEAN,445656.0
-117.84,33.64,6083.0,2.4132,<1H OCEAN,245892.0
-118.26,34.14,650.0,1.5417,<1H OCEAN,333312.0
-119.64,37.31,1267.0,2.8393,INLAND,129456.0
-118.2,33.99,2252.0,2.3421,<1H OCEAN,191208.0
-118.28,33.97,2782.0,1.6652,<1H OCEAN,122760.0
-122.44,38.03,2146.0,4.1289,NEAR BAY,222208.0
-118.34,33.98,2374.0,2.3882,<1H OCEAN,170748.0
-118.23,33.95,789.0,0.9518,<1H OCEAN,113336.0
-118.42,34.04,771.0,6.626,<1H OCEAN,620001.24
-121.92,37.27,2651.0,5.6358,<1H OCEAN,349804.0
-119.78,36.83,1817.0,4.2153,INLAND,118048.0
-118.09,33.79,1911.0,5.8491,<1H OCEAN,306652.0
-118.11,33.89,1549.0,3.2069,<1H OCEAN,293260.0
-117.98,34.06,1967.0,4.0274,<1H OCEAN,199268.0
-118.32,33.99,735.0,3.7167,<1H OCEAN,135036.0
-117.07,32.74,589.0,2.6629,NEAR OCEAN,144956.0
-122.49,37.78,1663.0,3.0278,NEAR BAY,441812.0
-118.19,34.21,680.0,6.553,<1H OCEAN,620001.24
-122.37,40.6,2557.0,2.4079,INLAND,138136.0
-121.88,37.32,1276.0,2.7546,<1H OCEAN,213900.0
-118.48,34.33,1697.0,6.0891,<1H OCEAN,334924.0
-120.59,37.36,2814.0,2.0179,INLAND,108252.0
-118.08,33.89,603.0,3.7321,<1H OCEAN,207700.0
-121.89,37.69,2649.0,3.62,<1H OCEAN,172732.0
-117.98,33.64,792.0,3.8187,NEAR OCEAN,170500.0
-117.99,34.07,1548.0,3.4327,INLAND,182528.0
-118.38,34.18,473.0,3.3125,<1H OCEAN,231136.0
-117.21,33.61,2975.0,3.6273,<1H OCEAN,187116.0
-120.99,37.8,1198.0,2.9083,INLAND,140616.0
-118.16,34.13,1337.0,7.723,<1H OCEAN,620001.24
-121.4,38.53,65.0,0.9274,INLAND,83700.0
-118.23,33.9,2276.0,1.8095,<1H OCEAN,124992.0
-119.8,36.83,709.0,4.3315,INLAND,118792.0
-119.1,35.35,1916.0,4.0327,INLAND,162440.0
-122.02,37.6,1156.0,3.5,NEAR BAY,191332.0
-119.78,36.83,1328.0,2.3667,INLAND,85932.0
-122.11,37.11,850.0,5.208,NEAR OCEAN,256432.0
-117.93,33.86,1216.0,3.3438,<1H OCEAN,231384.0
-122.08,38.3,2012.0,6.8872,INLAND,378448.0
-118.06,34.14,1151.0,8.4889,INLAND,620001.24
-117.96,34.06,1462.0,2.067,<1H OCEAN,207452.0
-118.03,34.11,1344.0,6.5722,INLAND,542376.0
-118.33,33.86,561.0,4.0,<1H OCEAN,308264.0
-118.57,34.29,2907.0,7.0808,<1H OCEAN,423088.0
-117.43,34.08,1582.0,4.263,INLAND,157976.0
-119.08,36.13,1145.0,3.1528,INLAND,140988.0
-117.24,32.82,731.0,7.2559,NEAR OCEAN,486452.0
-120.88,37.52,707.0,2.6103,INLAND,165664.0
-119.19,34.21,1339.0,2.9185,NEAR OCEAN,278380.0
-117.97,33.91,3853.0,6.0076,<1H OCEAN,334180.0
-121.0,37.61,2045.0,2.273,INLAND,77996.0
-122.39,40.53,692.0,2.125,INLAND,100192.0
-120.98,37.68,1806.0,3.1848,INLAND,139872.0
-118.46,34.19,779.0,6.1142,<1H OCEAN,317812.0
-117.06,33.02,279.0,1.9176,<1H OCEAN,150164.0
-122.27,37.85,409.0,1.3578,NEAR BAY,182900.0
-118.36,34.11,1361.0,6.5195,<1H OCEAN,620001.24
-118.49,34.03,1487.0,4.1827,<1H OCEAN,539524.0
-121.14,38.16,1371.0,3.5774,INLAND,141236.0
-121.79,38.66,3060.0,5.3064,INLAND,204600.0
-118.06,34.11,914.0,2.7656,INLAND,296980.0
-120.48,39.78,204.0,2.375,INLAND,124000.0
-122.66,39.03,594.0,1.165,INLAND,66092.0
-118.75,34.28,1665.0,6.2059,<1H OCEAN,297476.0
-119.79,36.78,1131.0,2.03,INLAND,72912.0
-121.84,37.27,1856.0,4.2083,<1H OCEAN,246016.0
-119.17,34.18,2792.0,2.9118,NEAR OCEAN,213776.0
-119.81,36.77,890.0,3.4265,INLAND,105400.0
-117.18,32.83,1105.0,4.2708,NEAR OCEAN,226672.0
-121.88,37.64,514.0,10.9506,INLAND,589992.0
-117.22,33.93,3513.0,3.2148,INLAND,145080.0
-122.44,37.66,799.0,4.7639,NEAR OCEAN,329344.0
-117.92,33.57,921.0,7.2988,NEAR OCEAN,620001.24
-118.18,34.02,720.0,2.8977,<1H OCEAN,176700.0
-118.07,33.97,1006.0,3.1554,<1H OCEAN,211668.0
-116.88,32.86,1527.0,5.0733,<1H OCEAN,243784.0
-118.3,34.06,1749.0,2.2094,<1H OCEAN,93000.0
-118.32,34.02,672.0,4.2554,<1H OCEAN,240932.0
-118.18,33.8,2951.0,1.7689,NEAR OCEAN,145824.0
-122.76,38.45,2864.0,3.6292,<1H OCEAN,227664.0
-118.31,34.11,735.0,5.8659,<1H OCEAN,537292.0
-121.96,37.51,3215.0,4.4107,<1H OCEAN,277140.0
-118.37,34.22,1671.0,3.5521,<1H OCEAN,187860.0
-117.91,34.07,1519.0,4.5594,<1H OCEAN,253208.0
-117.18,32.84,1272.0,3.5606,NEAR OCEAN,204724.0
-117.19,33.41,1301.0,4.0882,<1H OCEAN,367164.0
-118.15,34.08,941.0,3.125,<1H OCEAN,254944.0
-117.01,32.79,1864.0,4.3152,<1H OCEAN,197532.0
-121.91,36.62,488.0,3.7454,<1H OCEAN,302312.0
-122.5,37.74,1266.0,3.7969,NEAR OCEAN,369272.0
-116.95,32.78,1147.0,3.3906,<1H OCEAN,171244.0
-122.05,37.33,1364.0,6.3131,<1H OCEAN,541136.0
-122.27,37.86,1127.0,1.8447,NEAR BAY,245768.0
-122.04,37.26,1692.0,7.8627,<1H OCEAN,620001.24
-121.84,37.29,2829.0,4.775,<1H OCEAN,237956.0
-121.99,37.36,1287.0,5.5,<1H OCEAN,349928.0
-121.26,37.97,1143.0,3.0352,INLAND,86552.0
-118.45,37.7,899.0,2.35,INLAND,133672.0
-119.28,36.32,1234.0,1.9138,INLAND,82956.0
-121.8,37.23,1663.0,5.9225,<1H OCEAN,329592.0
-118.22,33.95,4496.0,3.153,<1H OCEAN,187116.0
-121.35,38.55,2211.0,3.9934,INLAND,152892.0
-122.05,37.87,847.0,6.7192,NEAR BAY,492900.0
-117.87,34.11,2105.0,4.6556,<1H OCEAN,247504.0
-122.3,38.33,2043.0,4.1862,NEAR BAY,227664.0
-122.06,36.98,1571.0,4.2254,NEAR OCEAN,397916.0
-119.07,35.36,2155.0,4.6705,INLAND,137268.0
-121.24,37.9,20.0,2.625,INLAND,170500.0
-121.25,37.97,716.0,2.0375,INLAND,93000.0
-117.05,32.56,1195.0,1.9875,NEAR OCEAN,142476.0
-117.92,33.85,682.0,3.2344,<1H OCEAN,210924.0
-121.01,37.68,373.0,5.5,INLAND,181288.0
-117.43,34.02,1753.0,3.05,INLAND,121272.0
-120.3,35.1,1068.0,4.5461,<1H OCEAN,335792.0
-118.58,34.25,2119.0,5.521,<1H OCEAN,348192.0
-122.09,37.41,838.0,3.575,NEAR BAY,339760.0
-120.66,35.27,1386.0,3.7337,NEAR OCEAN,258168.0
-120.4,38.06,517.0,2.6544,INLAND,158844.0
-118.31,33.97,823.0,3.2188,<1H OCEAN,154008.0
-117.58,33.87,590.0,1.6875,INLAND,140740.0
-118.77,34.28,1915.0,5.3681,<1H OCEAN,232748.0
-121.45,38.62,1696.0,1.4861,INLAND,78244.0
-115.51,32.99,1104.0,1.9088,INLAND,78988.0
-117.03,32.69,2061.0,5.0829,NEAR OCEAN,222456.0
-122.65,38.23,910.0,3.45,<1H OCEAN,248744.0
-122.09,37.68,1120.0,2.4042,NEAR BAY,254944.0
-122.25,37.82,1104.0,5.883,NEAR BAY,422468.0
-122.86,38.44,716.0,3.4471,<1H OCEAN,259780.0
-121.34,38.58,748.0,5.0917,INLAND,166284.0
-117.82,33.81,1247.0,5.4395,<1H OCEAN,302560.0
-121.57,39.48,145.0,0.8252,INLAND,52700.0
-120.37,34.69,747.0,4.7946,NEAR OCEAN,360344.0
-118.39,34.07,1153.0,5.7762,<1H OCEAN,620001.24
-118.56,34.17,1244.0,7.1322,<1H OCEAN,620001.24
-117.92,33.75,1413.0,4.0313,<1H OCEAN,182900.0
-122.39,40.58,944.0,1.5972,INLAND,85436.0
-121.76,36.92,2154.0,2.6434,<1H OCEAN,210428.0
-117.96,34.53,1681.0,3.8594,INLAND,174840.0
-117.31,34.05,4092.0,2.7002,INLAND,109492.0
-121.96,37.34,373.0,5.791,<1H OCEAN,315084.0
-117.08,32.75,1134.0,1.5029,NEAR OCEAN,124000.0
-118.39,33.85,670.0,4.3594,<1H OCEAN,432760.0
-118.03,34.08,1732.0,2.4464,INLAND,210304.0
-121.85,39.75,267.0,1.8095,INLAND,96844.0
-121.49,38.58,509.0,0.9196,INLAND,170500.0
-119.73,36.72,1660.0,0.6991,INLAND,110980.0
-118.29,34.16,349.0,4.3438,<1H OCEAN,235352.0
-120.44,37.31,1770.0,5.2662,INLAND,156488.0
-122.03,37.99,882.0,4.59,NEAR BAY,206584.0
-116.24,33.72,2725.0,3.775,INLAND,115816.0
-123.28,40.77,301.0,1.625,INLAND,98208.0
-122.79,38.48,3468.0,3.1662,<1H OCEAN,236840.0
-122.26,37.81,2689.0,2.8406,NEAR BAY,416268.0
-117.0,32.87,6296.0,4.4904,<1H OCEAN,186496.0
-117.65,34.1,622.0,3.6,INLAND,169136.0
-117.72,34.08,1761.0,3.2481,INLAND,159712.0
-119.85,36.83,1101.0,4.8036,INLAND,175584.0
-121.31,38.03,1743.0,3.7413,INLAND,130572.0
-117.96,33.72,1858.0,6.8645,<1H OCEAN,394568.0
-122.71,38.45,957.0,2.1827,<1H OCEAN,234112.0
-118.41,34.16,372.0,4.1875,<1H OCEAN,341000.0
-121.34,38.66,1837.0,1.9805,INLAND,115196.0
-116.38,33.73,3811.0,4.0079,INLAND,166780.0
-122.06,37.58,4576.0,5.6758,NEAR BAY,314216.0
-117.69,34.03,3690.0,3.4184,INLAND,201500.0
-121.44,37.73,3907.0,5.3321,INLAND,258044.0
-118.27,33.91,1720.0,2.7269,<1H OCEAN,153884.0
-117.66,34.13,1523.0,6.075,INLAND,315084.0
-117.83,34.14,3460.0,6.5253,INLAND,433876.0
-121.02,37.58,706.0,1.7169,INLAND,150536.0
-122.75,38.54,2699.0,5.4886,<1H OCEAN,315208.0
-122.35,37.97,1545.0,2.5863,NEAR BAY,139128.0
-117.0,33.74,2143.0,2.1103,INLAND,117056.0
-122.03,37.54,1911.0,4.1406,NEAR BAY,220968.0
-118.39,33.97,839.0,6.5778,<1H OCEAN,434992.0
-122.19,38.09,278.0,6.3735,NEAR BAY,206212.0
-117.12,32.69,180.0,1.0658,NEAR OCEAN,116312.0
-117.01,32.8,803.0,2.6934,<1H OCEAN,198648.0
-117.81,33.68,913.0,5.1583,<1H OCEAN,238328.0
-118.45,33.96,1075.0,5.723,<1H OCEAN,620001.24
-117.42,34.06,1305.0,2.9107,INLAND,177444.0
-117.93,33.86,778.0,2.6563,<1H OCEAN,192200.0
-117.79,33.84,4005.0,8.3931,<1H OCEAN,452972.0
-119.69,34.43,671.0,2.875,<1H OCEAN,347944.0
-115.57,32.78,803.0,4.3021,INLAND,108500.0
-121.85,37.36,3556.0,3.0466,<1H OCEAN,197904.0
-122.41,37.8,1700.0,2.75,NEAR BAY,209312.0
-121.92,36.57,1374.0,4.174,NEAR OCEAN,489056.0
-117.93,33.88,1001.0,5.1237,<1H OCEAN,297600.0
-121.25,37.76,1292.0,3.4009,INLAND,226176.0
-121.52,39.49,677.0,2.6563,INLAND,78864.0
-117.88,33.71,1403.0,3.1742,<1H OCEAN,303800.0
-118.35,34.52,1710.0,5.9171,INLAND,413292.0
-122.27,41.23,725.0,2.1898,INLAND,81220.0
-120.83,35.36,1650.0,2.7266,NEAR OCEAN,330832.0
-119.32,36.31,1047.0,2.9886,INLAND,108500.0
-118.13,34.07,1870.0,2.3664,<1H OCEAN,238328.0
-118.25,33.92,411.0,2.0893,<1H OCEAN,119660.0
-118.16,33.94,1270.0,4.7708,<1H OCEAN,221464.0
-121.92,37.74,140.0,12.5915,<1H OCEAN,536176.0
-118.27,33.93,1247.0,1.8191,<1H OCEAN,114948.0
-118.5,34.27,1148.0,4.869,<1H OCEAN,274784.0
-117.2,33.83,621.0,3.6618,INLAND,200012.0
-118.02,34.02,2647.0,5.2405,<1H OCEAN,374976.0
-120.82,37.51,736.0,4.4083,INLAND,205592.0
-117.06,32.55,3284.0,1.4384,NEAR OCEAN,134912.0
-118.27,34.07,1533.0,2.3981,<1H OCEAN,227292.0
-121.57,38.19,700.0,2.4353,INLAND,201500.0
-117.25,33.95,6780.0,4.2775,INLAND,171988.0
-117.82,33.89,1431.0,4.0714,<1H OCEAN,345836.0
-118.18,33.78,4812.0,1.7701,NEAR OCEAN,181288.0
-117.24,32.79,525.0,3.1838,NEAR OCEAN,304792.0
-121.89,37.23,1503.0,8.1988,<1H OCEAN,441316.0
-122.13,37.72,340.0,6.5095,NEAR BAY,460288.0
