longitude,latitude,population_range,ocean_proximity,land_value
-118.11,33.83,0-2000,<1H OCEAN,276647.84400000004
-122.95,39.13,0-2000,INLAND,172192.6
-121.37,38.39,0-2000,INLAND,175086.76
-118.18,34.08,0-2000,<1H OCEAN,181418.40666666665
-118.42,34.16,0-2000,<1H OCEAN,463855.7486666667
-118.27,34.05,0-2000,<1H OCEAN,272593.95835238096
-122.5,37.79,0-2000,NEAR BAY,528908.9800000001
-116.29,33.74,4000-6000,INLAND,184838.13239999997
-122.33,37.58,2000-4000,NEAR OCEAN,423239.0774666667
-118.36,34.05,0-2000,<1H OCEAN,310125.21177344886
-117.75,34.06,0-2000,INLAND,131272.74761904762
-122.2,37.43,0-2000,NEAR OCEAN,589880.4772933334
-117.68,34.01,4000-6000,INLAND,270352.24
-118.26,33.92,0-2000,<1H OCEAN,126961.01961904758
-117.36,33.17,0-2000,NEAR OCEAN,291371.1159714285
-122.43,37.75,0-2000,NEAR BAY,442332.64799400343
-121.63,39.75,0-2000,INLAND,137206.0
-117.15,32.81,0-2000,NEAR OCEAN,173356.78876190475
-117.67,34.03,4000-6000,INLAND,186550.80800000002
-117.32,33.99,2000-4000,INLAND,189054.12
-118.32,34.09,2000-4000,<1H OCEAN,236194.20799999998
-118.43,34.22,0-2000,<1H OCEAN,226463.89847619046
-122.47,37.65,4000-6000,NEAR OCEAN,343471.73333333334
-118.22,33.93,2000-4000,<1H OCEAN,161846.41199999998
-118.39,34.17,0-2000,<1H OCEAN,330870.94780952384
-118.09,33.8,0-2000,<1H OCEAN,318436.64999999997
-118.06,33.83,0-2000,<1H OCEAN,280313.78
-122.13,37.68,0-2000,NEAR BAY,256004.1202857143
-122.29,37.92,0-2000,NEAR BAY,442226.9660000001
-117.77,34.06,2000-4000,INLAND,153522.68466666667
-117.3,33.85,2000-4000,INLAND,160444.84
-118.45,34.25,0-2000,<1H OCEAN,246067.212
-117.07,32.81,0-2000,<1H OCEAN,260966.928
-117.96,33.75,0-2000,<1H OCEAN,239866.53
-122.29,37.56,2000-4000,NEAR BAY,403366.42
-122.04,36.96,0-2000,NEAR OCEAN,250917.5507301588
-117.86,33.74,0-2000,<1H OCEAN,203280.206
-118.34,34.0,0-2000,<1H OCEAN,363084.6745714286
-117.08,32.58,0-2000,NEAR OCEAN,169544.66857142857
-117.99,33.74,0-2000,<1H OCEAN,294866.95733333344
-120.27,38.31,0-2000,INLAND,135168.68
-121.24,39.37,0-2000,INLAND,123265.92
-122.22,37.48,2000-4000,NEAR OCEAN,309875.38
-117.18,32.76,0-2000,NEAR OCEAN,529249.7733333333
-122.25,37.81,2000-4000,NEAR BAY,334951.02609523805
-122.27,37.48,0-2000,NEAR OCEAN,584770.5088000004
-120.62,35.28,0-2000,NEAR OCEAN,274706.624
-117.31,34.43,2000-4000,INLAND,127061.56
-118.75,34.17,2000-4000,NEAR OCEAN,439726.3944
-122.28,37.78,0-2000,NEAR BAY,224774.05452380955
-116.38,33.74,2000-4000,INLAND,198660.20573333334
-116.86,33.73,0-2000,INLAND,154595.76
-122.4,37.76,0-2000,NEAR BAY,297394.993063492
-118.24,33.99,0-2000,<1H OCEAN,124523.87638095237
-118.25,34.13,2000-4000,<1H OCEAN,264054.776
-118.09,33.99,0-2000,<1H OCEAN,209614.25000000003
-117.86,33.9,0-2000,<1H OCEAN,349824.15
-117.69,33.54,0-2000,<1H OCEAN,392164.7884761904
-121.37,38.58,0-2000,INLAND,362271.7453333333
-117.18,33.78,0-2000,INLAND,204347.04
-118.1,33.79,0-2000,<1H OCEAN,310554.652
-118.16,34.06,0-2000,<1H OCEAN,261389.04466666665
-116.53,33.88,0-2000,INLAND,230269.43839999993
-117.92,33.75,0-2000,<1H OCEAN,180077.87809523803
-119.77,36.3,0-2000,INLAND,97326.36
-116.95,33.68,0-2000,INLAND,170627.82628571428
-119.14,34.49,0-2000,<1H OCEAN,393567.3324
-117.17,32.82,0-2000,NEAR OCEAN,237335.21466666664
-121.23,38.67,2000-4000,INLAND,178859.66666666663
-117.82,33.85,0-2000,<1H OCEAN,398671.0064761904
-118.19,34.02,0-2000,<1H OCEAN,178831.33857142855
-122.27,37.78,0-2000,NEAR BAY,307405.2586666667
-122.47,37.69,0-2000,NEAR OCEAN,345625.24133333325
-117.97,33.68,0-2000,<1H OCEAN,315061.8866666667
-121.37,36.83,0-2000,INLAND,300858.72
-118.96,35.4,0-2000,INLAND,109864.76466666668
-122.0,38.35,0-2000,INLAND,162876.47999999995
-117.9,34.1,0-2000,<1H OCEAN,224591.9
-118.15,34.12,0-2000,<1H OCEAN,522798.8940238095
-122.25,37.81,0-2000,NEAR BAY,348051.7500952381
-118.57,34.22,0-2000,<1H OCEAN,302186.9377333333
-120.08,37.06,0-2000,INLAND,98901.16
-118.2,33.84,0-2000,NEAR OCEAN,384300.2892380953
-120.85,37.77,0-2000,INLAND,100742.92265079364
-118.3,33.82,2000-4000,<1H OCEAN,238258.684
-118.36,34.1,0-2000,<1H OCEAN,494354.9806787878
-117.18,33.51,0-2000,<1H OCEAN,364872.6907999999
-118.22,33.98,0-2000,<1H OCEAN,212653.19820634916
-118.29,34.03,0-2000,<1H OCEAN,208896.18469841263
-122.72,40.17,0-2000,INLAND,75965.76039999996
-122.17,37.74,0-2000,NEAR BAY,120270.91881684984
-117.44,34.09,2000-4000,INLAND,140106.36
-119.16,36.28,0-2000,INLAND,85928.19733333334
-117.27,33.68,8000-10000,<1H OCEAN,192455.44
-117.09,32.64,0-2000,NEAR OCEAN,169759.54088888885
-119.99,36.8,0-2000,INLAND,124180.21333333332
-117.94,34.08,0-2000,<1H OCEAN,233348.23233333332
-117.87,33.88,0-2000,<1H OCEAN,218525.138
-121.29,37.98,0-2000,INLAND,92592.32933333334
-118.31,34.03,0-2000,<1H OCEAN,176503.08209523812
-118.17,33.79,2000-4000,NEAR OCEAN,148900.8976190476
-117.22,32.87,0-2000,NEAR OCEAN,234391.97428571424
-121.93,37.93,0-2000,INLAND,389144.86
-118.37,33.82,0-2000,<1H OCEAN,459151.7525714284
-119.76,36.81,4000-6000,INLAND,107258.64977777777
-118.2,34.11,0-2000,<1H OCEAN,212724.108
-117.95,33.63,0-2000,<1H OCEAN,502335.54233333305
-118.29,34.65,2000-4000,INLAND,190113.08
-119.02,35.37,0-2000,INLAND,86987.81177777778
-119.16,34.12,0-2000,NEAR OCEAN,311673.0162666666
-119.86,34.38,0-2000,NEAR OCEAN,378826.91919999995
-117.67,34.1,0-2000,INLAND,188849.54952380955
-118.02,33.95,0-2000,<1H OCEAN,220443.97157142856
-119.3,36.34,2000-4000,INLAND,67353.90666666668
-121.8,38.01,0-2000,INLAND,149214.36666666667
-121.33,38.66,0-2000,INLAND,155429.24666666667
-122.17,37.88,0-2000,NEAR BAY,513968.43700000003
-118.29,34.01,0-2000,<1H OCEAN,164520.95914285714
-121.42,37.75,0-2000,INLAND,164594.42619047617
-122.04,37.99,0-2000,NEAR BAY,173739.91333333336
-118.09,34.09,0-2000,<1H OCEAN,251818.99333333332
-122.2,37.78,0-2000,NEAR BAY,193930.8223737374
-118.06,33.83,0-2000,<1H OCEAN,280313.78
-118.3,34.0,0-2000,<1H OCEAN,148545.01010389614
-119.36,36.33,0-2000,INLAND,190696.29333333333
-117.82,33.72,0-2000,<1H OCEAN,299658.524
-117.91,34.02,4000-6000,<1H OCEAN,183850.66666666663
-118.57,34.25,0-2000,<1H OCEAN,456315.6104
-122.01,37.36,0-2000,<1H OCEAN,425794.6985714285
-122.08,37.38,0-2000,NEAR BAY,455657.95809523796
-120.59,38.45,0-2000,INLAND,129762.28
-118.56,34.2,0-2000,<1H OCEAN,257289.50133333338
-122.24,37.81,0-2000,NEAR BAY,365782.67838095233
-119.64,36.31,0-2000,INLAND,59720.88
-117.83,33.65,0-2000,<1H OCEAN,327779.5292
-117.65,33.4,0-2000,NEAR OCEAN,406192.35520000005
-118.12,33.77,2000-4000,NEAR OCEAN,509795.96100000007
-117.55,33.93,2000-4000,INLAND,242524.16
-122.01,37.95,0-2000,NEAR BAY,312367.75933333335
-117.94,33.94,0-2000,<1H OCEAN,249420.0598095238
-118.01,33.77,0-2000,<1H OCEAN,249270.02866666662
-123.18,40.58,0-2000,INLAND,64773.73119999998
-117.3,34.15,0-2000,INLAND,112863.80799999999
-122.4,38.53,0-2000,INLAND,256739.10666666663
-121.41,38.6,2000-4000,INLAND,150764.16
-121.18,39.19,0-2000,INLAND,200214.12
-118.25,33.78,0-2000,NEAR OCEAN,197638.02
-120.45,34.65,0-2000,NEAR OCEAN,161530.58104761908
-118.32,33.35,0-2000,ISLAND,498180.23
-121.64,36.82,0-2000,<1H OCEAN,309350.24
-122.28,37.87,0-2000,NEAR BAY,233140.6489523809
-121.38,38.59,0-2000,INLAND,171319.22666666665
-118.06,34.09,0-2000,<1H OCEAN,310652.8836190476
-116.36,33.78,4000-6000,INLAND,232751.5133333333
-117.76,33.88,2000-4000,<1H OCEAN,415168.12
-118.47,34.02,2000-4000,<1H OCEAN,481133.01665396825
-117.9,33.61,0-2000,<1H OCEAN,619226.2358666672
-123.85,39.39,2000-4000,<1H OCEAN,153432.05542857142
-122.83,38.39,0-2000,<1H OCEAN,274569.48
-122.44,37.76,0-2000,NEAR BAY,479085.05415714293
-122.42,37.74,0-2000,NEAR BAY,330312.4065224775
-118.25,34.0,0-2000,<1H OCEAN,128669.27314285716
-118.28,34.06,2000-4000,<1H OCEAN,316377.8396190476
-120.84,37.5,0-2000,INLAND,124870.48
-118.37,34.2,2000-4000,<1H OCEAN,220436.32933333333
-117.84,34.63,4000-6000,INLAND,176325.52
-122.41,37.64,0-2000,NEAR OCEAN,316985.8839523809
-117.9,34.13,0-2000,<1H OCEAN,166126.64400000003
-121.87,39.75,0-2000,INLAND,153183.4
-119.81,36.76,0-2000,INLAND,71046.52333333335
-121.87,37.32,0-2000,<1H OCEAN,226252.92133333333
-118.45,33.99,0-2000,<1H OCEAN,460831.97222444444
-119.5,34.35,0-2000,NEAR OCEAN,465830.78346666665
-117.92,33.91,0-2000,<1H OCEAN,463707.4062857143
-119.8,36.75,0-2000,INLAND,74778.90266666666
-118.23,33.93,2000-4000,<1H OCEAN,151755.12666666665
-119.79,36.76,0-2000,INLAND,72573.33533333334
-120.45,34.96,2000-4000,<1H OCEAN,159189.20123809527
-121.96,37.95,0-2000,INLAND,254849.14
-117.09,32.8,0-2000,NEAR OCEAN,176855.5166666667
-117.85,33.62,0-2000,<1H OCEAN,597011.5780000004
-122.19,39.74,2000-4000,INLAND,112464.26759999999
-122.45,37.9,0-2000,NEAR BAY,556771.5290127276
-122.06,37.86,0-2000,NEAR BAY,250652.68240000002
-120.5,38.87,0-2000,INLAND,150045.38573333333
-120.41,34.87,0-2000,<1H OCEAN,207459.02666666664
-117.76,34.13,6000-8000,INLAND,355070.28
-121.32,36.79,0-2000,INLAND,331826.48
-121.96,37.53,0-2000,<1H OCEAN,285632.94895238103
-124.09,40.92,0-2000,NEAR OCEAN,108215.296
-121.49,37.94,0-2000,INLAND,254536.04
-117.26,33.18,2000-4000,NEAR OCEAN,247708.6
-115.51,33.12,0-2000,INLAND,68771.64
-117.88,33.74,2000-4000,<1H OCEAN,194334.18761904762
-122.42,37.78,0-2000,NEAR BAY,403603.01585777773
-122.2,37.75,0-2000,NEAR BAY,103662.37619047619
-116.96,34.94,0-2000,INLAND,82115.28
-117.95,33.84,0-2000,<1H OCEAN,223140.67780952386
-121.93,37.71,2000-4000,<1H OCEAN,295967.54
-121.77,37.22,0-2000,<1H OCEAN,347655.50573333335
-121.96,38.34,0-2000,INLAND,178011.20552380953
-121.32,36.42,0-2000,<1H OCEAN,156351.6
-118.44,33.98,6000-8000,<1H OCEAN,476318.52830190473
-124.17,40.8,0-2000,NEAR OCEAN,77821.13933333334
-122.23,37.45,0-2000,NEAR OCEAN,590360.6644000002
-117.15,34.48,0-2000,INLAND,146988.36
-117.98,34.14,0-2000,INLAND,185537.232
-120.95,37.59,0-2000,INLAND,158129.76
-121.95,37.35,0-2000,<1H OCEAN,297501.7260634921
-122.38,37.34,0-2000,NEAR OCEAN,565892.1641400004
-121.47,38.68,0-2000,INLAND,126684.6
-118.45,34.19,2000-4000,<1H OCEAN,255145.91333333333
-121.88,37.26,0-2000,<1H OCEAN,268799.38800000004
-121.8,40.34,0-2000,INLAND,104995.76
-121.82,37.39,0-2000,<1H OCEAN,426472.23900000006
-120.87,38.71,0-2000,INLAND,179441.64
-115.56,32.79,2000-4000,INLAND,74212.00419047619
-122.49,37.7,0-2000,NEAR OCEAN,377687.756
-118.37,34.03,0-2000,<1H OCEAN,240357.46666666665
-118.39,34.15,0-2000,<1H OCEAN,508980.0719999999
-119.78,36.73,0-2000,INLAND,54158.736
-117.89,33.66,0-2000,<1H OCEAN,287089.3466666667
-121.37,38.56,2000-4000,INLAND,139787.68000000002
-118.2,33.85,0-2000,<1H OCEAN,203006.354952381
-120.46,37.31,0-2000,INLAND,137126.64
-120.94,37.65,2000-4000,INLAND,195897.68
-121.79,37.66,6000-8000,INLAND,263974.36199999996
-122.08,40.64,0-2000,INLAND,150377.28
-118.41,34.02,0-2000,<1H OCEAN,371752.25833333336
-118.3,33.97,0-2000,<1H OCEAN,138880.93
-118.42,34.16,0-2000,<1H OCEAN,463855.7486666667
-121.88,37.44,0-2000,<1H OCEAN,288134.1582308802
-118.17,34.19,0-2000,<1H OCEAN,418207.72786666657
-116.86,32.87,2000-4000,<1H OCEAN,230380.84
-118.13,33.86,0-2000,<1H OCEAN,258735.0651962482
-119.24,35.77,0-2000,INLAND,82333.52
-121.67,36.93,0-2000,<1H OCEAN,291714.47580952384
-121.94,37.31,0-2000,<1H OCEAN,366073.31666666665
-119.33,36.32,0-2000,INLAND,109904.81961904763
-117.23,32.8,0-2000,NEAR OCEAN,275303.1328888889
-121.27,37.96,0-2000,INLAND,71905.62633333333
-118.19,34.13,0-2000,<1H OCEAN,262945.0822857143
-122.52,37.88,0-2000,NEAR BAY,470944.56
-118.11,33.9,0-2000,<1H OCEAN,231560.00323809523
-121.76,38.57,6000-8000,INLAND,228572.40333333332
-116.97,33.78,0-2000,INLAND,101556.744
-117.17,32.75,0-2000,NEAR OCEAN,358601.2833333334
-118.4,33.87,0-2000,<1H OCEAN,594932.8843371425
-118.41,34.03,0-2000,<1H OCEAN,601359.3321333338
-122.63,38.24,0-2000,<1H OCEAN,241244.8047619048
-120.59,37.59,0-2000,INLAND,119345.04
-120.98,38.34,0-2000,INLAND,184731.48
-118.37,33.93,0-2000,<1H OCEAN,299909.0089206349
-118.28,34.17,0-2000,<1H OCEAN,363381.0530533333
-118.21,34.04,0-2000,<1H OCEAN,192447.5910952381
-122.4,37.76,0-2000,NEAR BAY,297394.993063492
-118.4,34.14,0-2000,<1H OCEAN,541842.9984
-121.53,38.56,0-2000,INLAND,160032.74666666667
-121.89,37.25,0-2000,<1H OCEAN,303889.07333333336
-119.65,36.35,0-2000,INLAND,124315.37333333332
-117.95,35.13,0-2000,INLAND,134505.28
-121.96,38.02,0-2000,INLAND,164086.1
-122.04,38.24,2000-4000,INLAND,156381.15333333335
-122.11,37.14,0-2000,NEAR OCEAN,283586.76
-117.3,34.12,0-2000,INLAND,82525.968
-122.58,38.46,0-2000,<1H OCEAN,308330.96
-122.18,37.8,0-2000,NEAR BAY,337887.1246666666
-118.15,34.67,6000-8000,INLAND,177647.20204761907
-118.19,33.82,0-2000,NEAR OCEAN,293975.976
-121.46,38.55,0-2000,INLAND,94582.07466666667
-117.99,33.66,0-2000,<1H OCEAN,346708.40790476196
-118.27,33.76,0-2000,NEAR OCEAN,224441.2892063492
-117.28,32.83,0-2000,NEAR OCEAN,518502.6588199999
-118.34,33.93,4000-6000,<1H OCEAN,201165.09961904757
-119.55,36.72,0-2000,INLAND,125243.51333333334
-116.48,33.94,0-2000,INLAND,106503.6
-120.93,39.96,0-2000,INLAND,108853.4
-114.65,33.6,0-2000,INLAND,70260.88
-122.48,37.75,0-2000,NEAR BAY,399798.9557460318
-117.85,34.1,2000-4000,<1H OCEAN,287666.52533333335
-122.29,37.9,0-2000,NEAR BAY,316565.77933333337
-120.81,38.73,0-2000,INLAND,160028.2
-122.26,37.78,0-2000,NEAR BAY,245473.06009523806
-118.47,33.99,0-2000,<1H OCEAN,439318.9587540406
-116.39,33.82,4000-6000,INLAND,192742.71906666667
-117.85,33.79,0-2000,<1H OCEAN,280358.4701904763
-122.27,37.89,0-2000,NEAR BAY,489268.2082857144
-122.32,37.55,0-2000,NEAR OCEAN,565073.9758109527
-118.58,34.17,0-2000,<1H OCEAN,467651.53820476175
-118.44,34.32,2000-4000,<1H OCEAN,223483.62933333335
-116.15,34.14,0-2000,INLAND,90828.76
-117.92,33.75,0-2000,<1H OCEAN,180077.87809523803
-118.36,33.89,2000-4000,<1H OCEAN,268861.4352380952
-117.91,33.78,2000-4000,<1H OCEAN,224380.89333333337
-117.39,34.09,2000-4000,INLAND,157539.024
-118.08,33.86,0-2000,<1H OCEAN,270743.27104761906
-117.82,33.67,0-2000,<1H OCEAN,372190.346038961
-116.89,32.99,0-2000,<1H OCEAN,244137.4372
-117.98,34.07,2000-4000,INLAND,185315.86542857144
-122.71,38.42,0-2000,<1H OCEAN,209127.19866666666
-122.13,37.44,0-2000,NEAR BAY,556502.6782999999
-121.47,39.01,0-2000,INLAND,114924.44
-118.08,33.94,2000-4000,<1H OCEAN,207231.36266666665
-119.03,34.25,0-2000,<1H OCEAN,310838.2772
-118.13,33.81,0-2000,<1H OCEAN,286475.29276190477
-117.88,33.74,0-2000,<1H OCEAN,196269.99
-118.16,33.77,0-2000,NEAR OCEAN,358750.63788888894
-122.79,39.02,0-2000,INLAND,116795.6
-120.03,38.19,0-2000,INLAND,138811.8
-117.09,32.57,0-2000,NEAR OCEAN,184878.99866666662
-119.57,37.94,0-2000,INLAND,124608.84
-121.07,39.13,0-2000,INLAND,198765.8
-115.57,32.78,0-2000,INLAND,111764.52733333333
-117.09,33.15,0-2000,<1H OCEAN,205375.6524761905
-122.85,38.62,0-2000,<1H OCEAN,223090.73533333334
-118.47,34.23,8000-10000,<1H OCEAN,274690.9143809524
-118.14,34.17,2000-4000,<1H OCEAN,197241.71600000001
-122.45,37.71,0-2000,NEAR OCEAN,305000.3004688646
-122.04,38.25,0-2000,INLAND,118284.09599999999
-118.8,34.21,0-2000,<1H OCEAN,451325.6148
-118.08,34.16,0-2000,INLAND,527648.919752381
-117.04,32.74,2000-4000,NEAR OCEAN,169933.32
-121.87,37.27,0-2000,<1H OCEAN,355929.9513333334
-120.48,41.82,0-2000,INLAND,62328.6
-122.76,38.35,0-2000,<1H OCEAN,245099.76400000002
-122.34,40.51,0-2000,INLAND,125351.76533333333
-117.0,32.73,2000-4000,<1H OCEAN,173876.83
-117.31,34.5,0-2000,INLAND,148334.79333333333
-119.33,36.32,0-2000,INLAND,109904.81961904763
-123.19,39.12,0-2000,<1H OCEAN,151820.02
-118.43,34.18,0-2000,<1H OCEAN,340678.89757142856
-118.24,34.14,2000-4000,<1H OCEAN,277774.4666666666
-122.46,37.75,0-2000,NEAR BAY,521293.08272285725
-117.05,32.75,0-2000,NEAR OCEAN,171832.80809523803
-118.96,34.3,0-2000,<1H OCEAN,342579.93359999993
-122.14,37.46,4000-6000,NEAR BAY,438363.22017111117
-118.44,34.24,0-2000,<1H OCEAN,225928.4015238095
-121.42,38.55,0-2000,INLAND,127556.87799999998
-121.87,37.33,2000-4000,<1H OCEAN,252015.18200000003
-122.22,37.46,0-2000,NEAR OCEAN,544646.8492
-118.35,34.16,0-2000,<1H OCEAN,350325.5853333333
-117.88,33.83,0-2000,<1H OCEAN,284628.236
-119.87,36.79,0-2000,INLAND,98181.13333333335
-122.27,37.85,0-2000,NEAR BAY,194132.44145310248
-118.16,33.87,0-2000,<1H OCEAN,225436.37690476194
-120.87,37.76,0-2000,INLAND,154061.73333333334
-122.44,37.77,0-2000,NEAR BAY,591157.8234411111
-117.37,34.01,0-2000,INLAND,116526.33695238095
-118.47,34.03,0-2000,<1H OCEAN,427349.38399999996
-118.28,33.92,0-2000,<1H OCEAN,174075.8086666667
-117.8,33.69,0-2000,<1H OCEAN,362533.5299999999
-122.17,38.08,8000-10000,NEAR BAY,225804.74399999998
-118.07,34.07,0-2000,<1H OCEAN,247623.71904761903
-122.15,37.47,0-2000,NEAR BAY,202003.79428571428
-117.82,33.81,0-2000,<1H OCEAN,315099.497047619
-121.86,37.39,0-2000,<1H OCEAN,296101.209047619
-117.19,32.75,0-2000,NEAR OCEAN,490077.57182999974
-121.29,38.03,0-2000,INLAND,120509.4
-121.89,37.45,0-2000,<1H OCEAN,549878.5373333335
-118.95,34.81,0-2000,INLAND,152578.28
-118.43,34.01,0-2000,<1H OCEAN,589426.2748
-121.94,38.35,0-2000,INLAND,200371.104
-118.29,33.92,0-2000,<1H OCEAN,173378.15326406935
-118.08,33.87,2000-4000,<1H OCEAN,258272.57333333333
-117.17,32.71,0-2000,NEAR OCEAN,213962.46706666666
-118.46,34.03,0-2000,<1H OCEAN,409270.8556666667
-120.59,37.35,0-2000,INLAND,90298.04
-122.26,37.45,0-2000,NEAR OCEAN,615543.3160000006
-117.31,34.53,0-2000,INLAND,95399.81333333334
-120.48,39.66,0-2000,INLAND,101346.37799999998
-118.45,34.31,0-2000,<1H OCEAN,211926.12666666668
-118.16,34.04,0-2000,<1H OCEAN,179372.61333333337
-118.23,33.93,0-2000,<1H OCEAN,117859.86247619044
-121.04,37.5,0-2000,INLAND,173887.928
-121.13,36.21,0-2000,<1H OCEAN,144508.55780952377
-121.88,37.24,2000-4000,<1H OCEAN,321555.3946666667
-118.35,34.17,0-2000,<1H OCEAN,278312.00666666665
-121.94,37.34,0-2000,<1H OCEAN,308731.79
-121.17,37.82,0-2000,INLAND,199294.45333333337
-118.4,34.07,0-2000,<1H OCEAN,619071.2338000005
-122.41,37.77,0-2000,NEAR BAY,279459.916
-122.1,37.4,0-2000,NEAR BAY,349929.6161333333
-121.29,38.67,0-2000,INLAND,164707.464
-119.69,36.82,0-2000,INLAND,99562.63455555556
-118.28,34.18,0-2000,<1H OCEAN,444296.5053333332
-118.02,34.04,2000-4000,<1H OCEAN,213826.0133333333
-120.45,34.65,0-2000,NEAR OCEAN,161530.58104761908
-122.18,37.8,0-2000,NEAR BAY,337887.1246666666
-118.41,34.19,0-2000,<1H OCEAN,284382.12257142854
-122.42,37.79,2000-4000,NEAR BAY,385383.7821066667
-117.28,34.26,0-2000,INLAND,155667.12
-118.31,34.01,0-2000,<1H OCEAN,146255.9293968254
-118.28,33.97,2000-4000,<1H OCEAN,118181.51552380955
-121.89,36.63,0-2000,<1H OCEAN,435933.7862
-118.56,34.23,0-2000,<1H OCEAN,343249.5211999999
-121.62,39.13,0-2000,INLAND,86261.53
-121.86,37.37,8000-10000,<1H OCEAN,244333.77761904764
-122.2,37.77,0-2000,NEAR BAY,125384.29171428572
-117.71,34.1,0-2000,INLAND,321312.4683333333
-118.41,34.21,0-2000,<1H OCEAN,278279.18799999997
-118.2,33.98,0-2000,<1H OCEAN,203423.55
-118.08,34.55,8000-10000,INLAND,171581.28
-121.76,37.69,0-2000,INLAND,242734.11266666668
-122.02,37.94,0-2000,NEAR BAY,299706.8633333334
-118.27,34.09,0-2000,<1H OCEAN,332964.01466666674
-122.02,37.89,2000-4000,NEAR BAY,366846.58480000007
-121.88,37.46,0-2000,<1H OCEAN,329995.8272213563
-118.1,33.84,0-2000,<1H OCEAN,274196.5785396825
-117.85,34.07,0-2000,<1H OCEAN,526006.76
-117.04,32.8,0-2000,<1H OCEAN,299085.8801904762
-118.38,33.81,0-2000,NEAR OCEAN,609089.9691199997
-122.29,37.87,0-2000,NEAR BAY,210975.08052958164
-120.17,39.33,0-2000,INLAND,151883.88
-122.0,38.41,0-2000,INLAND,238056.02666666667
-118.12,33.85,0-2000,<1H OCEAN,268329.9978095239
-118.29,33.71,0-2000,NEAR OCEAN,438130.7987142859
-120.84,37.07,0-2000,INLAND,122926.16
-118.38,34.07,0-2000,<1H OCEAN,585237.4597874606
-121.97,37.97,0-2000,INLAND,275999.77866666665
-118.77,34.28,2000-4000,<1H OCEAN,264744.96
-118.99,35.37,0-2000,INLAND,70880.52571428572
-117.18,32.79,2000-4000,NEAR OCEAN,195059.00600000002
-118.05,33.93,0-2000,<1H OCEAN,192761.34799999997
-120.89,37.45,0-2000,INLAND,166630.37333333335
-118.2,34.14,0-2000,<1H OCEAN,260814.11866666668
-118.48,34.19,0-2000,<1H OCEAN,280839.912
-117.99,33.82,0-2000,<1H OCEAN,251790.7213333334
-117.76,33.81,0-2000,<1H OCEAN,475823.35240000003
-118.93,34.4,2000-4000,<1H OCEAN,229597.57333333336
-122.13,37.71,0-2000,NEAR BAY,241210.64866666668
-122.07,37.89,0-2000,NEAR BAY,336663.6166666666
-121.85,39.74,0-2000,INLAND,121451.8
-117.04,32.77,2000-4000,<1H OCEAN,201102.58
-118.13,33.84,0-2000,<1H OCEAN,279669.6856190477
-117.13,32.72,0-2000,NEAR OCEAN,181558.2432380952
-117.72,33.61,0-2000,<1H OCEAN,146172.02666666667
-119.79,36.82,0-2000,INLAND,107006.21333333332
-118.31,34.16,0-2000,<1H OCEAN,413471.49
-118.62,34.2,0-2000,<1H OCEAN,301305.32666666666
-121.33,38.28,0-2000,INLAND,200117.85466666668
-118.26,33.95,0-2000,<1H OCEAN,118887.10115584412
-120.41,34.86,0-2000,<1H OCEAN,205622.79333333333
-119.08,36.2,0-2000,INLAND,78144.49
-117.21,33.02,0-2000,NEAR OCEAN,600076.7836000004
-122.47,37.66,2000-4000,NEAR OCEAN,364920.22
-121.92,36.62,0-2000,NEAR OCEAN,303705.355943612
-119.13,36.13,0-2000,INLAND,120043.40800000001
-118.46,33.99,0-2000,<1H OCEAN,468872.14715857146
-122.01,36.99,0-2000,NEAR OCEAN,327628.4806666667
-118.15,34.17,0-2000,<1H OCEAN,200474.20704761904
-117.25,34.11,0-2000,INLAND,90253.29371428571
-118.13,33.81,0-2000,<1H OCEAN,286475.29276190477
-118.94,34.18,0-2000,<1H OCEAN,304541.53239999997
-122.28,37.81,0-2000,NEAR BAY,148024.01026073928
-117.08,32.7,0-2000,NEAR OCEAN,125907.368
-118.19,33.98,0-2000,<1H OCEAN,214990.86933333342
-122.11,37.38,0-2000,NEAR BAY,615576.8921000005
-122.75,39.01,0-2000,INLAND,153800.92
-122.67,38.25,0-2000,<1H OCEAN,346126.16
-119.03,35.34,0-2000,INLAND,96427.95933333333
-118.32,33.73,0-2000,NEAR OCEAN,578874.5558516599
-118.12,33.75,0-2000,NEAR OCEAN,603571.4119466672
-117.25,32.8,0-2000,NEAR OCEAN,318211.76544300147
-118.19,34.03,2000-4000,<1H OCEAN,169872.78733333334
-117.91,34.1,0-2000,<1H OCEAN,221904.2
-118.32,33.94,0-2000,<1H OCEAN,229169.48399999994
-118.3,33.9,0-2000,<1H OCEAN,235066.242
-117.47,33.94,0-2000,INLAND,122813.32
-122.27,37.85,0-2000,NEAR BAY,194132.44145310248
-119.29,36.32,0-2000,INLAND,84345.02438095238
-118.22,34.12,0-2000,<1H OCEAN,247042.30273015876
-122.35,37.98,2000-4000,NEAR BAY,143124.768
-122.48,37.67,2000-4000,NEAR OCEAN,359677.2933333333
-118.41,33.97,2000-4000,<1H OCEAN,457665.214
-117.15,33.16,2000-4000,<1H OCEAN,263532.0333333333
-118.41,34.19,0-2000,<1H OCEAN,284382.12257142854
-120.95,37.59,0-2000,INLAND,158129.76
-122.01,39.21,0-2000,INLAND,95585.7779047619
-116.98,32.79,0-2000,<1H OCEAN,207912.18466666664
-118.34,34.26,0-2000,<1H OCEAN,356576.88
-118.31,33.88,0-2000,<1H OCEAN,322313.03466666664
